,TMAX,TMAX,TMAX,TMAX,TMAX,TMAX,TMAX,TMAX,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,SNOW,SNOW,SNOW,SNOW,SNOW,SNOW,SNOW,SNOW,1. open,1. open,1. open,1. open,1. open,1. open,1. open,1. open,4. close,4. close,4. close,4. close,4. close,4. close,4. close,4. close,5. volume,5. volume,5. volume,5. volume,5. volume,5. volume,5. volume,5. volume
2013-05-31,22.0,23.05454545454546,4.982323733314585,14.4,20.0,22.2,26.1,32.2,22.0,7.113636363636362,18.617689884176734,0.0,0.0,0.0,0.22499999999999998,76.7,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.940454545454546,0.5732570043824958,21.27,21.47,21.77,22.4275,23.31,22.0,21.86226818181818,0.5524136143510101,21.15,21.3525,21.815,22.2075,22.94,22.0,4954765.0,3074831.613702665,2024879.0,3121198.75,4045962.0,5691654.0,15056133.0
2013-06-30,20.0,25.915,4.255185690796336,17.2,23.025000000000002,26.15,29.025,33.3,20.0,11.15,24.714932626589178,0.0,0.0,0.8,6.999999999999999,105.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.269500000000004,0.6698191036234694,18.95,19.8975,20.27,20.7575,21.35,20.0,20.20625,0.7083057528170192,18.95,19.881249999999998,20.25,20.7,21.35,20.0,4289568.1,2456516.0931718103,1870834.0,2865716.0,3610366.0,4989460.0,11937822.0
2013-07-31,22.0,29.990909090909085,3.980297798252106,20.0,28.3,29.4,32.075,36.7,22.0,2.936363636363636,5.438184698394568,0.0,0.0,0.0,4.699999999999999,21.3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.24568181818182,0.5344429575658892,18.21,19.1,19.335,19.674999999999997,19.98,22.0,19.233999999999998,0.5747861714212883,17.92,19.1525,19.355,19.532500000000002,20.13,22.0,6131991.0,3388567.7411067123,2555869.0,3897063.25,5294846.0,7541155.5,16786211.0
2013-08-31,22.0,27.60454545454546,2.273130267301285,23.3,25.725,27.8,29.275,32.2,22.0,3.227272727272727,6.213670169046387,0.0,0.0,0.0,1.3,21.6,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.125454545454545,0.6015513853895355,17.2,17.6325,18.15,18.5775,19.2,22.0,18.123181818181816,0.626778508487088,17.09,17.589999999999996,18.145,18.669999999999998,19.25,22.0,4475279.045454546,2208861.0558019103,2019567.0,2772288.25,3949651.5,5315956.5,9685505.0
2013-09-30,20.0,24.740000000000002,4.2455425541322,18.3,22.2,23.35,26.974999999999998,35.6,20.0,2.2,9.04718624475966,0.0,0.0,0.0,0.075,40.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.898999999999997,0.49420749957035187,18.07,18.58,18.82,19.259999999999998,19.76,20.0,18.909,0.45739422130609675,18.28,18.525,18.86,19.315,19.59,20.0,4170538.7,1508916.6175372351,1999509.0,2940355.75,3863978.5,5442648.75,7146733.0
2013-10-31,23.0,19.682608695652174,5.091584159081716,11.7,16.4,19.4,22.5,30.0,23.0,0.3869565217391305,1.352877185794001,0.0,0.0,0.0,0.0,6.4,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.725869565217394,0.6092779858419476,17.49,18.255,18.67,19.205,19.69,23.0,18.673260869565215,0.6212846088689074,17.45,18.125,18.66,19.25,19.58,23.0,4091556.695652174,1482568.426610186,1942814.0,3028047.0,3406942.0,5143452.0,7307992.0
2013-11-30,20.0,11.425,5.137568030027232,1.7,8.175,11.1,14.450000000000001,21.1,20.0,3.905,11.358116736038314,0.0,0.0,0.0,2.175,50.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0665,0.6603768860120309,16.96,17.7025,17.975,18.63,19.13,20.0,18.100950000000005,0.6732717817532996,17.09,17.650000000000002,17.98,18.69,19.35,20.0,4389514.45,1045805.9062827287,2318705.0,3774184.25,4245182.0,5093811.25,6552421.0
2013-12-31,21.0,6.338095238095238,5.884851416176639,-1.0,1.7,4.4,11.1,17.8,21.0,2.3809523809523805,5.0335493488808725,0.0,0.0,0.0,0.3,18.5,21.0,3.5238095238095237,11.133818067577028,0.0,0.0,0.0,0.0,38.0,21.0,20.955714285714286,0.7753487694487654,19.4,20.66,21.01,21.52,22.1,21.0,20.98809523809524,0.7487163618328309,19.36,20.7,20.93,21.57,22.05,21.0,6506057.523809524,3149917.8369332054,2269538.0,4612282.0,5457222.0,8170404.0,13704826.0
2014-01-31,21.0,0.7142857142857144,6.919919487558053,-8.2,-6.0,0.0,6.7,12.8,21.0,2.4095238095238094,4.039047506765025,0.0,0.0,0.0,2.8,11.7,21.0,22.61904761904762,63.62505496302237,0.0,0.0,0.0,0.0,279.0,21.0,22.19285714285714,1.6622759784618881,19.55,21.03,21.49,23.46,25.52,21.0,22.234761904761907,1.878421196237998,19.69,20.96,21.27,24.18,26.73,21.0,15322763.80952381,13382878.584124805,3484407.0,5900157.0,11340084.0,18621155.0,54614951.0
2014-02-28,19.0,2.189473684210527,4.31172751365932,-4.3,-0.25,1.1,5.25,10.6,19.0,7.021052631578949,13.806020383528677,0.0,0.0,0.0,5.35,45.2,19.0,35.0,72.13567463852789,0.0,0.0,0.0,21.5,241.0,19.0,25.458421052631582,1.3542618455080357,23.17,24.585,25.32,26.42,27.79,19.0,25.284736842105264,1.2379165670191934,22.65,24.77,25.2,26.134999999999998,27.69,19.0,26378456.36842105,10263852.724683575,11748723.0,21368256.0,24059239.0,30086052.0,46593506.0
2014-03-31,21.0,6.576190476190478,5.961283818264717,-1.6,1.7,6.1,10.6,18.9,21.0,1.8285714285714285,5.363594210708233,0.0,0.0,0.0,0.0,23.4,21.0,0.14285714285714285,0.6546536707079776,0.0,0.0,0.0,0.0,3.0,21.0,24.801666666666662,0.5661610489369024,23.83,24.43,24.71,25.27,25.85,21.0,24.80619047619048,0.5904614821516824,23.84,24.42,24.73,25.3,25.72,21.0,9555695.761904761,4208651.3577176705,3054236.0,6239487.0,9404236.0,12026089.0,17881379.0
2014-04-30,21.0,15.785714285714286,4.661468192993031,8.3,11.7,16.1,19.4,23.9,21.0,8.380952380952381,27.4386519174616,0.0,0.0,0.0,1.8,126.2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.665238095238095,0.7309419884479142,24.2,25.15,25.6,26.41,26.59,21.0,25.71142857142857,0.6904946467155677,24.31,25.26,25.79,26.3,26.83,21.0,7202108.714285715,4357106.663164653,2229539.0,3459114.0,6309719.0,8141550.0,19004833.0
2014-05-31,21.0,21.938095238095237,3.6370972203772864,15.0,20.0,21.7,23.3,30.0,21.0,4.133333333333334,9.678705147556327,0.0,0.0,0.0,3.0,39.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.124285714285715,0.7516353599224257,24.11,24.51,24.93,25.6,26.52,21.0,25.097142857142856,0.7081535346034985,24.18,24.51,25.11,25.47,26.63,21.0,6056005.571428572,2911176.561435781,1851572.0,3239907.0,5854954.0,7506162.0,13341312.0
2014-06-30,21.0,26.847619047619045,2.8944116928348405,21.1,25.0,27.2,28.9,31.7,21.0,5.147619047619047,11.55580456080922,0.0,0.0,0.0,2.0,40.6,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.390476190476186,0.5990699140373863,24.28,25.12,25.37,25.88,26.2,21.0,25.377619047619046,0.6166433715033736,24.4,24.98,25.41,25.89,26.25,21.0,5515117.714285715,3544748.2452731696,2350717.0,3366574.0,4068263.0,6232415.0,16728423.0
2014-07-31,22.0,29.16818181818181,2.2531219322438902,24.4,27.349999999999998,29.15,30.975,32.8,22.0,6.231818181818183,12.267432158968386,0.0,0.0,0.0,4.8,45.2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.10272727272727,1.1624448038844348,20.77,20.942500000000003,22.075000000000003,22.9625,24.26,22.0,22.022727272727277,1.1361597046449394,20.72,20.950000000000003,21.82,22.880000000000003,24.1,22.0,5720774.181818182,3283350.849764941,2340581.0,3751686.25,4460267.0,7627238.5,15912295.0
2014-08-31,21.0,28.357142857142858,2.358086391244271,22.8,27.2,28.3,28.9,32.2,21.0,1.3666666666666667,3.518001326511025,0.0,0.0,0.0,0.0,13.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.499523809523808,0.3434163098991686,20.88,21.3,21.47,21.83,22.02,21.0,21.49809523809524,0.39589921757461294,20.85,21.21,21.42,21.85,22.26,21.0,6545688.857142857,3292394.957890765,2151901.0,4173064.0,5663424.0,8512353.0,13252973.0
2014-09-30,21.0,24.59047619047619,4.11338118363771,17.8,21.7,23.9,26.7,33.3,21.0,0.8333333333333334,2.6399494944663875,0.0,0.0,0.0,0.0,9.4,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.33476190476191,0.4486047151738269,20.73,21.04,21.12,21.74,22.24,21.0,21.335238095238097,0.41310554399110916,20.76,20.97,21.34,21.58,22.11,21.0,6266964.0,2437168.8511830075,2939850.0,4013086.0,6204077.0,6880856.0,11844477.0
2014-10-31,23.0,19.252173913043475,3.600867264880578,11.7,17.2,20.0,21.7,25.0,23.0,4.695652173913043,10.277711023059453,0.0,0.0,0.0,1.4,38.4,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.276521739130434,0.7162948142137879,19.03,19.705,20.4,20.915,21.34,23.0,20.33086956521739,0.6891622915044181,19.01,19.78,20.41,20.85,21.63,23.0,7659651.0869565215,2793349.233532537,2734313.0,5491160.0,6637625.0,10288326.5,12148030.0
2014-11-30,19.0,12.142105263157895,6.283162313275916,2.2,7.2,11.7,17.8,20.6,19.0,5.494736842105263,11.50089241388639,0.0,0.0,0.0,3.3,39.1,19.0,0.2631578947368421,1.1470786693528088,0.0,0.0,0.0,0.0,5.0,19.0,22.004736842105263,0.7845973377829804,20.28,21.61,21.84,22.515,23.38,19.0,22.121315789473684,0.7947918003149963,20.46,21.765,22.11,22.5225,23.51,19.0,14782371.684210526,4436683.276247397,6264794.0,12489850.0,14424151.0,17811079.5,21898226.0
2014-12-31,22.0,6.890909090909091,4.271713060065303,0.0,3.5749999999999997,6.7,8.625,18.3,22.0,5.299999999999999,14.113586834441959,0.0,0.0,0.4,2.2249999999999996,64.5,22.0,1.1363636363636365,5.33001790889026,0.0,0.0,0.0,0.0,25.0,22.0,17.783181818181824,1.6642355212318567,15.07,15.9475,18.64,19.07,19.99,22.0,17.66909090909091,1.6450992417333108,14.77,16.11,18.53,18.845,19.75,22.0,11129705.909090908,3815116.9452091246,5323028.0,8247433.25,10790890.0,14459270.75,19105959.0
2015-01-31,20.0,1.655,3.924749405342569,-6.0,-0.125,2.2,4.025,9.4,20.0,1.775,3.6912235883169373,0.0,0.0,0.0,1.35,12.2,20.0,16.85,38.72748921699717,0.0,0.0,0.0,6.25,140.0,20.0,14.812999999999999,0.6602957869892775,13.57,14.522499999999999,14.765,14.94,16.54,20.0,14.812350000000004,0.7353752550837386,13.67,14.54925,14.825,14.975000000000001,16.68,20.0,15239426.55,6236814.882443801,6780910.0,11119858.5,14255816.5,16353807.75,33547155.0
2015-02-28,19.0,-0.10000000000000006,3.86709767712744,-7.1,-2.7,0.0,3.05,6.1,19.0,1.6894736842105265,5.939125893114997,0.0,0.0,0.0,0.0,25.9,19.0,11.263157894736842,33.98012835183259,0.0,0.0,0.0,0.0,127.0,19.0,14.095263157894736,0.5548510152489652,13.27,13.66,14.17,14.485,15.09,19.0,14.022105263157895,0.5223193887456686,13.17,13.655000000000001,14.08,14.425,15.03,19.0,10916678.789473685,3336276.927010433,4497754.0,9028517.0,11138454.0,13739632.0,17105441.0
2015-03-31,22.0,7.822727272727272,4.682076443933806,-2.7,4.025,7.5,11.549999999999999,16.7,22.0,3.9227272727272724,5.930866139121092,0.0,0.0,0.3,6.775,19.3,22.0,15.954545454545455,46.79893901191237,0.0,0.0,0.0,0.0,191.0,22.0,13.88022727272727,0.3798949644081689,13.15,13.64,13.895,14.14,14.54,22.0,13.888636363636364,0.4266513626854897,13.1,13.6425,13.895,14.22,14.67,22.0,7335651.363636363,2318513.680773536,3898001.0,5692726.25,6752487.5,8645589.0,13579040.0
2015-04-30,21.0,16.614285714285714,5.140553055293342,6.1,13.3,17.8,20.0,25.6,21.0,2.457142857142857,7.5794835858765115,0.0,0.0,0.0,1.3,34.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.944285714285714,0.3142542192011338,12.33,12.76,12.88,13.19,13.57,21.0,12.997142857142856,0.3854366725824473,12.39,12.71,12.93,13.34,13.71,21.0,6541459.285714285,2973838.069514649,3165309.0,3931398.0,5712516.0,8194435.0,13475767.0
2015-05-31,20.0,25.464999999999996,4.441464315195822,16.7,22.8,26.7,29.4,31.1,20.0,0.1,0.44721359549995787,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0795,0.618652823310032,12.77,13.7775,14.14,14.4025,15.2,20.0,14.035,0.6160528001978233,12.87,13.7525,14.02,14.5025,14.9,20.0,5363990.75,2176862.0931045357,2388708.0,3955669.5,4818130.0,6174641.75,9891720.0
2015-06-30,22.0,25.754545454545454,5.392033565736213,12.8,22.375,27.8,28.749999999999996,32.2,22.0,2.5318181818181817,5.138870207836253,0.0,0.0,0.0,1.375,18.3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.410454545454547,0.4303429116937114,12.55,13.2125,13.49,13.69,14.16,22.0,13.42772727272727,0.4099934008549268,12.54,13.225000000000001,13.420000000000002,13.71,14.04,22.0,7634179.909090909,2612501.833644905,2590998.0,6067419.0,7087526.0,8995891.0,13491712.0
2015-07-31,22.0,29.954545454545453,2.695804018722301,26.1,27.8,30.0,31.1,35.6,22.0,4.218181818181819,10.756775776608208,0.0,0.0,0.0,3.0,49.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.514545454545459,0.31334945155190375,12.87,13.310000000000002,13.48,13.817499999999999,13.96,22.0,13.47181818181818,0.30546820212719766,12.9,13.240000000000002,13.51,13.71,13.94,22.0,5643723.2272727275,1916748.0127999522,2100045.0,3893340.25,5676568.0,7134933.25,8769958.0
2015-08-31,21.0,30.266666666666662,1.972899727136008,27.2,28.9,30.6,31.7,35.0,21.0,2.6857142857142855,6.963783864702129,0.0,0.0,0.0,0.0,29.7,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.149047619047618,0.4268009461318563,12.54,12.83,13.01,13.47,13.97,21.0,13.138095238095238,0.3982162609389406,12.63,12.77,13.12,13.45,14.01,21.0,4678917.904761905,2080585.2933940946,1852572.0,3249125.0,4199360.0,5572016.0,8756061.0
2015-09-30,21.0,28.6,3.7956554111246716,21.7,26.1,28.3,31.7,36.1,21.0,3.566666666666667,10.89198482065291,0.0,0.0,0.0,0.0,40.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.397619047619045,0.37336181864117796,11.43,12.13,12.47,12.71,12.98,21.0,12.365714285714288,0.4471081684399361,11.17,12.13,12.46,12.65,13.03,21.0,5526637.714285715,3532136.158987124,1612390.0,3144387.0,4336652.0,7453882.0,15632603.0
2015-10-31,22.0,19.827272727272728,3.90874255973304,11.7,17.8,20.6,22.8,25.6,22.0,4.054545454545454,10.173716241595407,0.0,0.0,0.0,0.22499999999999998,35.6,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.89431818181818,0.7660571523104923,9.36,10.31625,11.235,11.4825,11.77,22.0,10.859090909090911,0.7525632964419107,9.49,10.122499999999999,11.245000000000001,11.385,11.67,22.0,6482653.2727272725,3646241.468266247,2223263.0,3843660.5,6246779.5,7464756.5,17516998.0
2015-11-30,20.0,15.520000000000001,4.8907646587592435,6.7,13.200000000000001,15.55,18.200000000000003,23.3,20.0,2.495,7.431403848391953,0.0,0.0,0.0,0.075,31.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.43125,0.4335407314076427,8.68,9.0125,9.67,9.7575,9.9,20.0,9.437000000000001,0.4460717431086616,8.71,9.0325,9.565000000000001,9.8125,10.01,20.0,5466344.75,2239975.4157579704,3094461.0,3962482.75,4636347.0,5856420.5,11081528.0
2015-12-31,22.0,13.518181818181818,4.0361033027079305,7.8,10.6,13.05,15.975000000000001,22.2,22.0,5.304545454545454,10.266889790682763,0.0,0.0,0.8,4.8,39.4,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.892045454545454,0.6072707466528087,7.04,7.26,7.994999999999999,8.38,8.79,22.0,7.886363636363637,0.5954713655467803,6.92,7.415,7.945,8.465,8.67,22.0,9097361.045454545,5631435.248421138,2947081.0,5136960.75,7546075.0,10331638.25,23453828.0
2016-01-31,19.0,4.147368421052631,3.752979323306963,-2.1,2.2,4.4,7.25,10.6,19.0,0.015789473684210527,0.06882472016116851,0.0,0.0,0.0,0.0,0.3,19.0,0.2631578947368421,1.1470786693528086,0.0,0.0,0.0,0.0,5.0,19.0,8.195263157894736,0.4009068667277648,7.72,7.895,7.97,8.469999999999999,8.97,19.0,8.22263157894737,0.43778282420578213,7.72,7.875,7.96,8.48,9.21,19.0,7132036.842105263,2940120.743910042,3176785.0,5439315.5,6944677.0,8445630.0,16072335.0
2016-02-29,20.0,7.895000000000001,6.154713640779724,-2.7,3.9,5.550000000000001,15.0,16.1,20.0,4.999999999999999,9.48006218056445,0.0,0.0,0.15,2.875,31.0,20.0,3.35,14.29123765403859,0.0,0.0,0.0,0.0,64.0,20.0,6.9825,0.5575120956913,6.04,6.5625,6.975,7.4225,7.9,20.0,6.976000000000001,0.5508405060976315,6.02,6.512499999999999,7.1,7.485,7.82,20.0,10220721.25,7080600.496851639,3206023.0,5790862.25,8324706.5,10874535.25,30548642.0
2016-03-31,22.0,15.104545454545455,6.045185197267664,2.2,11.974999999999998,13.9,19.125,26.1,22.0,1.2272727272727273,2.5936152040809417,0.0,0.0,0.0,1.25,9.7,22.0,1.0454545454545454,3.4153333899492404,0.0,0.0,0.0,0.0,13.0,22.0,6.400454545454545,0.3244405774740397,5.81,6.1850000000000005,6.49,6.65,6.85,22.0,6.409545454545455,0.29191448964391825,5.79,6.255,6.4350000000000005,6.6075,6.83,22.0,17201813.90909091,7543842.937466363,4975552.0,10896293.75,17168442.0,20882745.0,34669349.0
2016-04-30,21.0,17.03809523809524,6.077374119673413,6.1,14.4,16.7,20.6,27.8,21.0,1.3238095238095238,2.961740157729028,0.0,0.0,0.0,0.5,11.9,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.7957142857142845,0.20865213702647356,6.48,6.66,6.81,6.9,7.19,21.0,6.8240476190476205,0.2335252612011121,6.45,6.61,6.85,6.99,7.28,21.0,10657948.61904762,3227287.3531108988,5340649.0,9098634.0,9993715.0,12775820.0,18224923.0
2016-05-31,21.0,21.452380952380956,6.411912276974713,11.1,17.2,22.2,25.6,32.2,21.0,2.0,4.513313638558703,0.0,0.0,0.0,0.5,15.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.73,0.1962651268055534,6.4,6.57,6.7,6.85,7.13,21.0,6.735714285714285,0.20148378169399708,6.46,6.57,6.74,6.89,7.2,21.0,7458890.619047619,2520730.2686276743,3332082.0,6337959.0,6722112.0,8617245.0,14205276.0
2016-06-30,22.0,26.527272727272724,3.188697572331407,19.4,24.549999999999997,28.3,28.9,30.6,22.0,1.486363636363636,3.469361881019601,0.0,0.0,0.0,0.22499999999999998,11.4,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.897954545454545,0.4258623159205474,7.21,7.56,7.895,8.1925,8.61,22.0,7.947727272727272,0.4327204290266055,7.24,7.765000000000001,7.905,8.1775,8.85,22.0,7944783.409090909,2228134.3717497243,4358360.0,6412489.25,7573943.5,9248843.75,13779215.0
2016-07-31,20.0,30.909999999999997,2.500505212110039,26.1,29.4,31.1,32.8,35.0,20.0,5.930000000000001,9.644474829499122,0.0,0.0,0.0,10.600000000000001,27.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.15675,0.19555100963283475,7.83,8.0475,8.145,8.265,8.595,20.0,8.1395,0.1836322125164433,7.83,8.040000000000001,8.114999999999998,8.2025,8.55,20.0,6797874.4,3048359.2405514154,3504090.0,4459030.25,6189541.5,7664376.25,16040170.0
2016-08-31,23.0,29.90434782608696,2.3445252011808977,26.1,28.05,30.0,31.4,33.9,23.0,0.8130434782608696,1.8936027105220465,0.0,0.0,0.0,0.3,8.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.117826086956523,0.3023236754590731,7.65,7.805,8.15,8.36,8.58,23.0,8.100869565217392,0.3123068573094892,7.6,7.825,8.19,8.385,8.51,23.0,5941012.9130434785,1578401.289275003,3598029.0,4487433.0,5822576.0,7339195.0,9115738.0
2016-09-30,21.0,26.114285714285714,4.714476186628342,15.0,23.3,26.7,29.4,32.8,21.0,3.1380952380952376,5.577945516987073,0.0,0.0,0.0,5.6,17.3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.502380952380953,0.27302298002008496,8.03,8.32,8.49,8.7,9.01,21.0,8.508095238095237,0.28652432789588816,7.89,8.34,8.53,8.69,8.99,21.0,4555607.714285715,1551082.94499434,2527258.0,3194729.0,4429150.0,5967867.0,7999688.0
2016-10-31,21.0,18.971428571428575,5.49837638372846,10.6,16.7,19.4,22.2,29.4,21.0,3.0476190476190474,9.700083455703822,0.0,0.0,0.0,0.0,35.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.824761904761905,0.49678585977882916,7.77,8.43,8.96,9.23,9.47,21.0,8.853333333333333,0.5289549445211127,7.73,8.44,8.99,9.24,9.56,21.0,8516529.57142857,4380996.502240587,2327125.0,5040484.0,7893971.0,9904842.0,17873561.0
